Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MT811429,SRR12349050,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/24/2020,SAMN15670045,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0933-SAN/2020, complete genome"
MT811430,SRR12349049,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,5/1/2020,SAMN15670046,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0934-SAN/2020, complete genome"
MT811432,SRR12349047,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/30/2020,SAMN15670048,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0939-SAN/2020, complete genome"
MT811433,SRR12349046,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/29/2020,SAMN15670049,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0941-SAN/2020, complete genome"
MT811434,SRR12349044,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/28/2020,SAMN15670050,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0943-SAN/2020, complete genome"
MT811435,SRR12349043,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/28/2020,SAMN15670051,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0944-SAN/2020, complete genome"
MT811436,SRR12349042,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/28/2020,SAMN15670052,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0945-SAN/2020, complete genome"
MT811437,SRR12349041,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/29/2020,SAMN15670053,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0953-SAN/2020, complete genome"
MT811438,SRR12349040,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/29/2020,SAMN15670054,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0955-SAN/2020, complete genome"
MT811439,SRR12349039,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/29/2020,SAMN15670055,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0956-SAN/2020, complete genome"
MT811440,SRR12349038,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/9/2020,SAMN15670056,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0974-IPL/2020, complete genome"
MT811441,SRR12349037,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/31/2020,SAMN15670057,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0975-SAN/2020, complete genome"
MT811442,SRR12349036,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/30/2020,SAMN15670058,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0976-SAN/2020, complete genome"
MT811443,SRR12349035,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/30/2020,SAMN15670059,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0977-SAN/2020, complete genome"
MT811445,SRR12349032,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29406,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/2/2020,SAMN15670061,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0979-SAN/2020, complete genome"
MT811446,SRR12349031,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/31/2020,SAMN15670062,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0980-SAN/2020, complete genome"
MT811447,SRR12349030,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/2/2020,SAMN15670063,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0981-SAN/2020, complete genome"
MT811448,SRR12349029,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/31/2020,SAMN15670064,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0982-SAN/2020, complete genome"
MT811451,SRR12349026,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/2/2020,SAMN15670067,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0987-SAN/2020, complete genome"
MT811453,SRR12349024,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/30/2020,SAMN15670069,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0990-SAN/2020, complete genome"
MT811454,SRR12349022,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,3/31/2020,SAMN15670070,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0991-SAN/2020, complete genome"
MT811456,SRR12349020,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/26/2020,SAMN15670072,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0993-SAN/2020, complete genome"
MT811458,SRR12349018,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/23/2020,SAMN15670074,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0997-IPL/2020, complete genome"
MT811459,SRR12349017,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/23/2020,SAMN15670075,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0998-IPL/2020, complete genome"
MT811460,SRR12349016,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/22/2020,SAMN15670076,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-0999-SAN/2020, complete genome"
MT811461,SRR12349015,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/22/2020,SAMN15670077,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1000-SAN/2020, complete genome"
MT811463,SRR12349013,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/20/2020,SAMN15670079,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1002-SAN/2020, complete genome"
MT811464,SRR12348945,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/19/2020,SAMN15670080,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1003-SAN/2020, complete genome"
MT811465,SRR12349012,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/17/2020,SAMN15670081,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1004-SAN/2020, complete genome"
MT811466,SRR12349011,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/9/2020,SAMN15670082,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1007-SAN/2020, complete genome"
MT811467,SRR12349010,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/19/2020,SAMN15670083,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1012-SAN/2020, complete genome"
MT811468,SRR12349009,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/17/2020,SAMN15670084,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1013-SAN/2020, complete genome"
MT811469,SRR12349008,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/19/2020,SAMN15670085,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1014-SAN/2020, complete genome"
MT811470,SRR12349007,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/20/2020,SAMN15670086,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1015-IPL/2020, complete genome"
MT811471,SRR12349006,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/23/2020,SAMN15670087,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1016-IPL/2020, complete genome"
MT811472,SRR12349005,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/19/2020,SAMN15670088,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1018-SAN/2020, complete genome"
MT811473,SRR12349004,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/21/2020,SAMN15670089,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1019-IPL/2020, complete genome"
MT811474,SRR12349002,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/23/2020,SAMN15670090,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1021-IPL/2020, complete genome"
MT811475,SRR12349001,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/16/2020,SAMN15670091,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1022-SAN/2020, complete genome"
MT811476,SRR12349000,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/20/2020,SAMN15670092,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1023-SAN/2020, complete genome"
MT811477,SRR12348999,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/21/2020,SAMN15670093,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1025-IPL/2020, complete genome"
MT811478,SRR12348998,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/9/2020,SAMN15670094,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1027-SAN/2020, complete genome"
MT811479,SRR12348997,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/22/2020,SAMN15670095,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1028-IPL/2020, complete genome"
MT811480,SRR12348996,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,4/24/2020,SAMN15670096,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1029-SAN/2020, complete genome"
MT811481,SRR12348995,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/20/2020,SAMN15670097,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1032-IPL/2020, complete genome"
MT811482,SRR12348994,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: Imperial, California",CA,Homo sapiens,oronasopharynx,4/21/2020,SAMN15670098,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1035-IPL/2020, complete genome"
MT811483,SRR12348993,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,6/21/2020,SAMN15670099,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1036-SAN/2020, complete genome"
MT811484,SRR12348991,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,6/21/2020,SAMN15670100,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1038-SAN/2020, complete genome"
MT811485,SRR12348990,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,6/21/2020,SAMN15670101,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1039-SAN/2020, complete genome"
MT811486,SRR12348989,2020-07-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29409,GenBank,complete,,,"SEARCH Alliance,S.D., Pride,D., Shin,J.H.",,"USA: San Diego, California",CA,Homo sapiens,oronasopharynx,6/21/2020,SAMN15670102,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SEARCH-1042-SAN/2020, complete genome"
