Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MT371008,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/22/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09165/2020, complete genome"
MT371009,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09057/2020, complete genome"
MT371012,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29723,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09169/2020, complete genome"
MT371013,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09102/2020, complete genome"
MT371015,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29723,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/20/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09187/2020, complete genome"
MT371016,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/22/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09308/2020, complete genome"
MT371017,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29722,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/22/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09309/2020, complete genome"
MT371018,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/20/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09186/2020, complete genome"
MT371019,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29720,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09029/2020, complete genome"
MT371022,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29714,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/22/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09151/2020, complete genome"
MT371023,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09046/2020, complete genome"
MT371026,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29723,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09090/2020, complete genome"
MT371027,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/20/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09073/2020, complete genome"
MT371028,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09021/2020, complete genome"
MT371029,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29719,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/20/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09137/2020, complete genome"
MT371032,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29705,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09127/2020, complete genome"
MT371033,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29723,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09304/2020, complete genome"
MT371034,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29732,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/22/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09158/2020, complete genome"
MT371035,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09025/2020, complete genome"
MT371036,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29724,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/20/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09198/2020, complete genome"
MT371038,,2020-04-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29719,GenBank,complete,,,"Gonzalez-Reiche,A.S., Sullivan,M., Obla,A., Patel,G., Sordillo,E., Gitman,M., Paniz-Mondolfi,A., Hernandez,M., Fabre,S., Polanco,J., Khan,Z., Albuquerque,B., Dutta,J., Soto,J., Sridhar,S.H., Wang,Y.C., Smith,M., Sebra,R., Miorin,L., Liu,W., Albrecht,R., Aberg,J., Krammer,F., Garcia-Sastre,A., Simon,V., van Bakel,H.",,USA: NY,NY,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-PV09189/2020, complete genome"
MT358401,,2020-04-20T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29895,GenBank,complete,,,"Rose,R., Nolan,D., Garcia-Diaz,J., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Zhou,X., Cross,S., Lamers,S., Feehan,A.",,"USA: New Orleans, LA",LA,Homo sapiens,oronasopharynx,4/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA096/2020, complete genome"
MT358402,,2020-04-20T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29896,GenBank,complete,,,"Rose,R., Nolan,D., Garcia-Diaz,J., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Zhou,X., Cross,S., Moraga,D., Lamers,S., Feehan,A.",,"USA: New Orleans, LA",LA,Homo sapiens,oronasopharynx,4/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA097/2020, complete genome"
MT350263,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Zhang,J., Tao,Y., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0480/2020, complete genome"
MT350264,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Zhang,J., Tao,Y., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0428/2020, complete genome"
MT350265,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Zhang,J., Tao,Y., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0427/2020, complete genome"
MT350266,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Zhang,J., Tao,Y., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0434/2020, complete genome"
MT350267,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Zhang,J., Tao,Y., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0442/2020, complete genome"
MT350268,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Zhang,J., Tao,Y., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0418/2020, complete genome"
MT350269,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/20/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0797/2020, complete genome"
MT350270,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0432/2020, complete genome"
MT350271,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/20/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0457/2020, complete genome"
MT350272,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0448/2020, complete genome"
MT350273,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0478/2020, complete genome"
MT350274,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0422/2020, complete genome"
MT350275,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0484/2020, complete genome"
MT350276,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0429/2020, complete genome"
MT350277,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0441/2020, complete genome"
MT350278,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0440/2020, complete genome"
MT350279,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0711/2020, complete genome"
MT350280,,2020-04-17T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Tao,Y., Zhang,J., Paden,C.R., Queen,K., Uehara,A., Li,Y., Wang,H., Jacobs,J., Russell,D., Hiatt,B., Gant,J., Tong,S.",,USA: WA,WA,Homo sapiens,oronasopharynx,3/19/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-CDC-0447/2020, complete genome"
MT344944,,2020-04-16T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29882,GenBank,complete,,,"Uehara,A., Li,Y., Queen,K., Paden,C.R., Marine,R., Tao,Y., Zhang,J., Wang,H., Keckler,M.S., Laufer Halpin,A.S., Elkins,C.A., Tong,S.",,USA: CT,CT,Homo sapiens,oronasopharynx,3/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CT-CDC-9849/2020, complete genome"
